index,datetime,service,instance,message,level,anomaly_type,st_time,ed_time,duration,data_type,old_index
85,2021-07-01,mobservice,mobservice2,"2021-07-01 18:02:55,938 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 719548b51aecb71d | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:02:55.938000,2021-07-01 18:03:06.938000,11,train,153
86,2021-07-01,mobservice,mobservice1,"2021-07-01 18:04:06,510 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 5baebe413eb621c3 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:04:06.510000,2021-07-01 18:04:17.510000,11,train,50
87,2021-07-01,mobservice,mobservice1,"2021-07-01 18:04:38,355 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | c9070da7b9e76994 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:04:38.355000,2021-07-01 18:04:49.355000,11,train,51
88,2021-07-01,mobservice,mobservice1,"2021-07-01 18:05:57,074 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | f9e2707724c78534 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:05:57.074000,2021-07-01 18:06:08.074000,11,train,52
89,2021-07-01,mobservice,mobservice1,"2021-07-01 18:06:23,922 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 3b6f674b6fcd405 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:06:23.922000,2021-07-01 18:06:34.922000,11,train,53
90,2021-07-01,mobservice,mobservice1,"2021-07-01 18:08:21,145 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | a0123a2cf5345b60 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:08:21.145000,2021-07-01 18:08:32.145000,11,train,54
91,2021-07-01,mobservice,mobservice2,"2021-07-01 18:08:49,229 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | f656851ed3fdaea3 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:08:49.229000,2021-07-01 18:09:00.229000,11,train,154
92,2021-07-01,mobservice,mobservice1,"2021-07-01 18:11:53,366 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | dab83f13ed1d463f | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:11:53.366000,2021-07-01 18:12:04.366000,11,train,55
93,2021-07-01,mobservice,mobservice2,"2021-07-01 18:13:27,668 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 984e61d45b27c7b3 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:13:27.668000,2021-07-01 18:13:38.668000,11,train,155
94,2021-07-01,mobservice,mobservice1,"2021-07-01 18:13:44,819 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | ea10985d20b29b26 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:13:44.819000,2021-07-01 18:13:55.819000,11,train,56
95,2021-07-01,mobservice,mobservice2,"2021-07-01 18:14:39,130 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | faaf1ada00a2fc0f | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:14:39.130000,2021-07-01 18:14:50.130000,11,train,156
96,2021-07-01,mobservice,mobservice2,"2021-07-01 18:17:24,031 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 2c537806fe23abe3 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:17:24.031000,2021-07-01 18:17:35.031000,11,train,157
97,2021-07-01,mobservice,mobservice2,"2021-07-01 18:19:13,952 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | e6506f2bb54f4d | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:19:13.952000,2021-07-01 18:19:24.952000,11,train,158
98,2021-07-01,mobservice,mobservice2,"2021-07-01 18:22:47,481 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 89b622f808fa6a8b | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:22:47.481000,2021-07-01 18:22:58.481000,11,train,159
99,2021-07-01,mobservice,mobservice2,"2021-07-01 18:23:22,263 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 20e141b7f6165b2b | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:23:22.263000,2021-07-01 18:23:33.263000,11,train,160
100,2021-07-01,mobservice,mobservice2,"2021-07-01 18:24:17,567 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 34ccb4042f36c76a | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:24:17.567000,2021-07-01 18:24:28.567000,11,train,161
101,2021-07-01,mobservice,mobservice2,"2021-07-01 18:25:52,652 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 9c823149659c7471 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:25:52.652000,2021-07-01 18:26:03.652000,11,train,162
102,2021-07-01,mobservice,mobservice1,"2021-07-01 18:37:39,203 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 794629c919213206 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:37:39.203000,2021-07-01 18:37:50.203000,11,train,57
103,2021-07-01,mobservice,mobservice1,"2021-07-01 18:38:13,006 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 9a7d73953f3da6ff | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:38:13.006000,2021-07-01 18:38:24.006000,11,train,58
104,2021-07-01,mobservice,mobservice2,"2021-07-01 18:43:08,849 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 4d889af68e331d36 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:43:08.849000,2021-07-01 18:43:19.849000,11,train,163
105,2021-07-01,mobservice,mobservice2,"2021-07-01 18:43:38,915 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 93cf8461cbd7da63 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:43:38.915000,2021-07-01 18:43:49.915000,11,train,164
106,2021-07-01,redisservice,redisservice2,"2021-07-01 18:55:01,061 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-01 18:45:00.236885 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-01 18:45:01.061000,2021-07-01 18:55:01.061000,600,train,11
107,2021-07-01,mobservice,mobservice1,"2021-07-01 18:46:32,597 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | cbc0d9f24c2bb8bd | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:46:32.597000,2021-07-01 18:46:43.597000,11,train,59
108,2021-07-01,mobservice,mobservice1,"2021-07-01 18:47:38,538 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 3160db5e6e4058a8 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:47:38.538000,2021-07-01 18:47:49.538000,11,train,60
109,2021-07-01,mobservice,mobservice2,"2021-07-01 18:50:55,921 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | ec5a28f2de2b084d | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:50:55.921000,2021-07-01 18:51:06.921000,11,train,165
110,2021-07-01,mobservice,mobservice2,"2021-07-01 18:54:41,944 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | c21945eb7cd63248 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:54:41.944000,2021-07-01 18:54:52.944000,11,train,166
111,2021-07-01,mobservice,mobservice1,"2021-07-01 18:58:26,889 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | cbf42a7059870139 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 18:58:26.889000,2021-07-01 18:58:37.889000,11,train,61
112,2021-07-01,mobservice,mobservice1,"2021-07-01 19:04:01,342 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | a36d56eb5c755f11 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:04:01.342000,2021-07-01 19:04:12.342000,11,train,62
113,2021-07-01,mobservice,mobservice1,"2021-07-01 19:06:01,434 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 70ee33402eabfc2b | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:06:01.434000,2021-07-01 19:06:12.434000,11,train,63
114,2021-07-01,mobservice,mobservice2,"2021-07-01 19:06:30,762 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 3d37bd150b1b5474 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:06:30.762000,2021-07-01 19:06:41.762000,11,train,167
115,2021-07-01,mobservice,mobservice1,"2021-07-01 19:06:37,159 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 90ac38fd568f98cd | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:06:37.159000,2021-07-01 19:06:48.159000,11,train,64
116,2021-07-01,mobservice,mobservice2,"2021-07-01 19:07:22,181 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | df5f329c0ae89e9a | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:07:22.181000,2021-07-01 19:07:33.181000,11,train,168
117,2021-07-01,mobservice,mobservice2,"2021-07-01 19:18:44,733 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 6f8f9a8f0ec87de2 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:18:44.733000,2021-07-01 19:18:55.733000,11,train,169
118,2021-07-01,mobservice,mobservice1,"2021-07-01 19:19:28,898 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 7988b70a3b036de7 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:19:28.898000,2021-07-01 19:19:39.898000,11,train,65
119,2021-07-01,mobservice,mobservice1,"2021-07-01 19:20:33,154 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 683f76ca892973b0 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:20:33.154000,2021-07-01 19:20:44.154000,11,train,66
120,2021-07-01,mobservice,mobservice2,"2021-07-01 19:23:10,525 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 766acc66817ac1f7 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:23:10.525000,2021-07-01 19:23:21.525000,11,train,170
121,2021-07-01,mobservice,mobservice1,"2021-07-01 19:23:49,797 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | d52af36faf0d3dcc | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:23:49.797000,2021-07-01 19:24:00.797000,11,train,67
122,2021-07-01,mobservice,mobservice1,"2021-07-01 19:28:24,509 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 989688c70ee31a4d | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:28:24.509000,2021-07-01 19:28:35.509000,11,train,68
123,2021-07-01,mobservice,mobservice2,"2021-07-01 19:31:42,716 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 64604f12871dccfe | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:31:42.716000,2021-07-01 19:31:53.716000,11,train,171
124,2021-07-01,mobservice,mobservice2,"2021-07-01 19:32:22,020 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | befdd207fc8a92ab | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:32:22.020000,2021-07-01 19:32:33.020000,11,train,172
125,2021-07-01,mobservice,mobservice2,"2021-07-01 19:43:18,755 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-01 19:33:17.899339 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-01 19:33:18.755000,2021-07-01 19:43:18.755000,600,train,173
126,2021-07-01,mobservice,mobservice1,"2021-07-01 19:36:03,718 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | ade9dc06a60015c7 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:36:03.718000,2021-07-01 19:36:14.718000,11,train,69
127,2021-07-01,mobservice,mobservice2,"2021-07-01 19:45:47,233 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | f5eec3534e5ad074 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:45:47.233000,2021-07-01 19:45:58.233000,11,train,174
128,2021-07-01,mobservice,mobservice2,"2021-07-01 19:46:14,163 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 315bd70edf8b4021 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:46:14.163000,2021-07-01 19:46:25.163000,11,train,175
129,2021-07-01,mobservice,mobservice2,"2021-07-01 19:49:08,186 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | a8aad0b0a6751b80 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:49:08.186000,2021-07-01 19:49:19.186000,11,train,176
130,2021-07-01,mobservice,mobservice1,"2021-07-01 19:54:26,845 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | d2f245bc79003832 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:54:26.845000,2021-07-01 19:54:37.845000,11,train,70
131,2021-07-01,mobservice,mobservice2,"2021-07-01 19:57:25,892 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 8dc1395f79f00a68 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:57:25.892000,2021-07-01 19:57:36.892000,11,train,177
132,2021-07-01,mobservice,mobservice1,"2021-07-01 19:57:57,562 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 3802ebb165b5f44e | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:57:57.562000,2021-07-01 19:58:08.562000,11,train,71
133,2021-07-01,mobservice,mobservice2,"2021-07-01 19:59:39,894 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | da8b4c1bc399a210 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 19:59:39.894000,2021-07-01 19:59:50.894000,11,train,178
134,2021-07-01,mobservice,mobservice1,"2021-07-01 20:07:55,640 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | d57d1c5bcdc4571a | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 20:07:55.640000,2021-07-01 20:08:06.640000,11,train,72
135,2021-07-01,mobservice,mobservice2,"2021-07-01 20:10:21,197 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | ecb0acf1800e1dc2 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 20:10:21.197000,2021-07-01 20:10:32.197000,11,train,179
136,2021-07-01,mobservice,mobservice2,"2021-07-01 20:17:58,578 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 5894215ec7f692e8 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 20:17:58.578000,2021-07-01 20:18:09.578000,11,train,180
137,2021-07-01,mobservice,mobservice2,"2021-07-01 20:26:11,588 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | ce027c9939665482 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 20:26:11.588000,2021-07-01 20:26:22.588000,11,train,181
138,2021-07-01,mobservice,mobservice1,"2021-07-01 20:31:37,996 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | a129d0166d6c0295 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 20:31:37.996000,2021-07-01 20:31:48.996000,11,train,73
139,2021-07-01,logservice,logservice2,"2021-07-01 20:45:20,692 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-01 20:35:19.880980 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-01 20:35:20.692000,2021-07-01 20:45:20.692000,600,train,230
140,2021-07-01,mobservice,mobservice1,"2021-07-01 20:38:33,615 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 2fa3184c63496a17 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-01 20:38:33.615000,2021-07-01 20:38:44.615000,11,train,74
