index,datetime,service,instance,message,level,anomaly_type,st_time,ed_time,duration,data_type
0,2021-07-01,dbservice,dbservice1,"2021-07-01 11:54:27,616 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-01 11:44:26.882752 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-01 11:44:27.616000,2021-07-01 11:54:27.616000,600,train
2482,2021-07-05,logservice,logservice1,"2021-07-05 14:00:02,554 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-05 13:50:01.659595 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-05 13:50:02.554000,2021-07-05 14:00:02.554000,600,train
2483,2021-07-05,logservice,logservice1,"2021-07-05 17:32:22,652 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-05 17:22:21.732847 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-05 17:22:22.652000,2021-07-05 17:32:22.652000,600,train
2484,2021-07-05,logservice,logservice1,"2021-07-05 21:15:22,825 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-05 21:05:22.003607 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-05 21:05:22.825000,2021-07-05 21:15:22.825000,600,train
2485,2021-07-06,dbservice,dbservice1,"2021-07-06 13:41:25,597 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 13:31:24.922854 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 13:31:25.597000,2021-07-06 13:41:25.597000,600,test
2486,2021-07-06,dbservice,dbservice1,"2021-07-06 14:49:17,645 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 14:39:15.714773 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 14:39:17.645000,2021-07-06 14:49:17.645000,600,test
2487,2021-07-06,dbservice,dbservice2,"2021-07-06 09:35:39,440 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 09:25:38.688891 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 09:25:39.440000,2021-07-06 09:35:39.440000,600,test
2488,2021-07-06,dbservice,dbservice2,"2021-07-06 13:50:30,546 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 13:40:29.780957 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 13:40:30.546000,2021-07-06 13:50:30.546000,600,test
2489,2021-07-06,dbservice,dbservice2,"2021-07-06 15:59:17,882 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 15:49:16.992915 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 15:49:17.882000,2021-07-06 15:59:17.882000,600,test
2490,2021-07-06,webservice,webservice1,"2021-07-06 04:35:36,824 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 04:25:35.182530 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 04:25:36.824000,2021-07-06 04:35:36.824000,600,test
2491,2021-07-06,webservice,webservice1,"2021-07-06 21:45:30,645 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 21:35:28.898518 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 21:35:30.645000,2021-07-06 21:45:30.645000,600,test
2492,2021-07-06,webservice,webservice2,"2021-07-06 08:10:00,976 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | trigger the file moving program, start with 2021-07-06 08:00:00.876767, last for 600 seconds",WARNING,[file moving program],2021-07-06 08:00:00.976000,2021-07-06 08:10:00.976000,600,test
2493,2021-07-06,webservice,webservice2,"2021-07-06 16:10:00,488 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | trigger the file moving program, start with 2021-07-06 16:00:00.387705, last for 600 seconds",WARNING,[file moving program],2021-07-06 16:00:00.488000,2021-07-06 16:10:00.488000,600,test
2494,2021-07-06,webservice,webservice2,"2021-07-06 23:30:32,828 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 23:20:30.899657 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 23:20:32.828000,2021-07-06 23:30:32.828000,600,test
2730,2021-07-06,redisservice,redisservice1,"2021-07-06 22:14:59,977 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 22:04:59.074552 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 22:04:59.977000,2021-07-06 22:14:59.977000,600,test
2944,2021-07-06,logservice,logservice2,"2021-07-06 00:17:56,451 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 00:07:55.575522 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 00:07:56.451000,2021-07-06 00:17:56.451000,600,test
2945,2021-07-06,logservice,logservice2,"2021-07-06 02:14:29,710 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 02:04:28.762113 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 02:04:29.710000,2021-07-06 02:14:29.710000,600,test
2946,2021-07-06,logservice,logservice2,"2021-07-06 10:38:46,195 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 10:28:45.367528 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 10:28:46.195000,2021-07-06 10:38:46.195000,600,test
2947,2021-07-06,logservice,logservice2,"2021-07-06 11:51:32,048 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-06 11:41:31.292881 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-06 11:41:32.048000,2021-07-06 11:51:32.048000,600,test
2948,2021-07-07,dbservice,dbservice2,"2021-07-07 05:06:28,838 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 04:56:27.935238 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 04:56:28.838000,2021-07-07 05:06:28.838000,600,test
2949,2021-07-07,dbservice,dbservice2,"2021-07-07 11:21:32,069 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 11:11:31.280898 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 11:11:32.069000,2021-07-07 11:21:32.069000,600,test
2950,2021-07-07,dbservice,dbservice2,"2021-07-07 14:53:00,227 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 14:42:59.368896 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 14:43:00.227000,2021-07-07 14:53:00.227000,600,test
2951,2021-07-07,dbservice,dbservice1,"2021-07-07 06:04:56,166 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 05:54:54.866687 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 05:54:56.166000,2021-07-07 06:04:56.166000,600,test
2952,2021-07-07,dbservice,dbservice1,"2021-07-07 15:21:22,230 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 15:11:21.078689 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 15:11:22.230000,2021-07-07 15:21:22.230000,600,test
2953,2021-07-07,dbservice,dbservice1,"2021-07-07 16:27:10,443 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 16:17:09.350688 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 16:17:10.443000,2021-07-07 16:27:10.443000,600,test
2954,2021-07-07,dbservice,dbservice1,"2021-07-07 17:43:40,403 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 17:33:39.542695 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 17:33:40.403000,2021-07-07 17:43:40.403000,600,test
2955,2021-07-07,webservice,webservice1,"2021-07-07 04:10:01,084 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | trigger the file moving program, start with 2021-07-07 04:00:00.982057, last for 600 seconds",WARNING,[file moving program],2021-07-07 04:00:01.084000,2021-07-07 04:10:01.084000,600,test
2956,2021-07-07,webservice,webservice1,"2021-07-07 12:55:59,703 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 12:45:58.042536 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 12:45:59.703000,2021-07-07 12:55:59.703000,600,test
2957,2021-07-07,webservice,webservice2,"2021-07-07 09:21:39,331 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 09:11:36.827599 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 09:11:39.331000,2021-07-07 09:21:39.331000,600,test
3336,2021-07-07,redisservice,redisservice1,"2021-07-07 04:15:47,479 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 04:05:46.570536 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 04:05:47.479000,2021-07-07 04:15:47.479000,600,test
3337,2021-07-07,redisservice,redisservice1,"2021-07-07 23:10:47,074 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 23:00:46.201011 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 23:00:47.074000,2021-07-07 23:10:47.074000,600,test
3338,2021-07-07,redisservice,redisservice2,"2021-07-07 01:20:00,717 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 01:09:58.216984 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 01:10:00.717000,2021-07-07 01:20:00.717000,600,test
3339,2021-07-07,redisservice,redisservice2,"2021-07-07 21:16:30,051 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 21:06:27.616883 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 21:06:30.051000,2021-07-07 21:16:30.051000,600,test
3340,2021-07-07,logservice,logservice1,"2021-07-07 07:16:14,122 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 07:06:12.947588 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 07:06:14.122000,2021-07-07 07:16:14.122000,600,test
3341,2021-07-07,logservice,logservice1,"2021-07-07 16:01:14,429 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 15:51:13.019619 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 15:51:14.429000,2021-07-07 16:01:14.429000,600,test
3342,2021-07-07,logservice,logservice2,"2021-07-07 00:24:23,611 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 00:14:22.584907 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 00:14:23.611000,2021-07-07 00:24:23.611000,600,test
3343,2021-07-07,logservice,logservice2,"2021-07-07 04:00:57,715 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 03:50:55.020881 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 03:50:57.715000,2021-07-07 04:00:57.715000,600,test
3344,2021-07-07,logservice,logservice2,"2021-07-07 07:48:24,615 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-07 07:38:22.112872 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-07 07:38:24.615000,2021-07-07 07:48:24.615000,600,test
3345,2021-07-08,dbservice,dbservice1,"2021-07-08 18:22:20,446 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 18:12:19.694855 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 18:12:20.446000,2021-07-08 18:22:20.446000,600,test
3346,2021-07-08,webservice,webservice2,"2021-07-08 08:49:22,099 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 08:39:19.627659 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 08:39:22.099000,2021-07-08 08:49:22.099000,600,test
3347,2021-07-08,webservice,webservice2,"2021-07-08 11:41:37,535 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 11:31:35.399581 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 11:31:37.535000,2021-07-08 11:41:37.535000,600,test
3348,2021-07-08,webservice,webservice2,"2021-07-08 12:31:51,764 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 12:21:49.631569 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 12:21:51.764000,2021-07-08 12:31:51.764000,600,test
3349,2021-07-08,webservice,webservice2,"2021-07-08 20:44:59,533 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 20:34:57.663658 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 20:34:59.533000,2021-07-08 20:44:59.533000,600,test
3350,2021-07-08,dbservice,dbservice2,"2021-07-08 00:41:32,944 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 00:31:32.056888 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 00:31:32.944000,2021-07-08 00:41:32.944000,600,test
3351,2021-07-08,dbservice,dbservice2,"2021-07-08 02:38:17,975 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 02:28:17.144896 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 02:28:17.975000,2021-07-08 02:38:17.975000,600,test
3352,2021-07-08,dbservice,dbservice2,"2021-07-08 04:54:18,027 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 04:44:17.172893 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 04:44:18.027000,2021-07-08 04:54:18.027000,600,test
3353,2021-07-08,dbservice,dbservice2,"2021-07-08 21:42:20,008 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 21:32:18.456880 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 21:32:20.008000,2021-07-08 21:42:20.008000,600,test
3354,2021-07-08,webservice,webservice1,"2021-07-08 01:10:00,303 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | trigger the file moving program, start with 2021-07-08 01:00:00.203685, last for 600 seconds",WARNING,[file moving program],2021-07-08 01:00:00.303000,2021-07-08 01:10:00.303000,600,test
3355,2021-07-08,webservice,webservice1,"2021-07-08 03:42:09,699 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 03:32:08.102516 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 03:32:09.699000,2021-07-08 03:42:09.699000,600,test
3356,2021-07-08,webservice,webservice1,"2021-07-08 11:37:13,605 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 11:27:11.398517 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 11:27:13.605000,2021-07-08 11:37:13.605000,600,test
3357,2021-07-08,webservice,webservice1,"2021-07-08 20:10:00,291 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | trigger the file moving program, start with 2021-07-08 20:00:00.192791, last for 600 seconds",WARNING,[file moving program],2021-07-08 20:00:00.291000,2021-07-08 20:10:00.291000,600,test
3358,2021-07-08,webservice,webservice1,"2021-07-08 20:55:03,760 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 20:45:01.502535 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 20:45:03.760000,2021-07-08 20:55:03.760000,600,test
3711,2021-07-08,logservice,logservice1,"2021-07-08 03:32:06,161 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 03:22:03.527626 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 03:22:06.161000,2021-07-08 03:32:06.161000,600,test
3712,2021-07-08,logservice,logservice1,"2021-07-08 09:41:45,952 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 09:31:44.759708 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 09:31:45.952000,2021-07-08 09:41:45.952000,600,test
3713,2021-07-08,logservice,logservice2,"2021-07-08 08:15:22,145 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 08:05:21.112882 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 08:05:22.145000,2021-07-08 08:15:22.145000,600,test
3714,2021-07-08,logservice,logservice2,"2021-07-08 14:58:15,995 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 14:48:14.748888 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 14:48:15.995000,2021-07-08 14:58:15.995000,600,test
3715,2021-07-08,redisservice,redisservice2,"2021-07-08 08:44:04,551 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 08:34:02.148875 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 08:34:04.551000,2021-07-08 08:44:04.551000,600,test
3716,2021-07-08,redisservice,redisservice2,"2021-07-08 13:57:49,696 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 13:47:48.048874 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 13:47:49.696000,2021-07-08 13:57:49.696000,600,test
3717,2021-07-08,redisservice,redisservice2,"2021-07-08 18:21:26,224 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-08 18:11:25.097239 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-08 18:11:26.224000,2021-07-08 18:21:26.224000,600,test
